yyyymmdd,area,sex,frequency
2016-01-02,충남,1,1.184741856280967
2016-01-02,충북,1,1.0889333642093084
2016-01-02,강원,2,1.0308309667192626
2016-01-02,경기,2,3.8772299740423124
2016-01-02,경남,2,1.8621859002950427
2016-01-02,경북,2,1.6945278543914106
2016-01-02,광주,2,0.729706769064442
2016-01-02,대구,2,1.3363186628206232
2016-01-02,대전,2,0.7742799985358837
2016-01-02,부산,2,1.7998487127546716
2016-01-02,서울,2,3.546919692110452
2016-01-02,세종,2,0.22975986075903707
2016-01-02,울산,2,0.4372145629005223
2016-01-02,인천,2,1.0641723201751667
2016-01-02,전남,2,1.622353875279303
2016-01-02,전북,2,1.4339048655384328
2016-01-02,제주,2,0.3321506211730162
2016-01-02,충남,2,1.295919278686982
2016-01-02,충북,2,1.053562805438358
2016-01-03,강원,1,1.1454723923541805
2016-01-03,경기,1,4.352956862526083
2016-01-03,경남,1,1.9887566448311442
2016-01-03,경북,1,1.5779067816442136
2016-01-03,광주,1,0.6858261721759742
2016-01-03,대구,1,1.1843083661670244
2016-01-03,대전,1,0.7297925938020677
2016-01-03,부산,1,2.0025160744836428
2016-01-03,서울,1,3.773586957809058
2016-01-03,세종,1,0.22549694716563157
2016-01-03,울산,1,0.47492868933844984
2016-01-03,인천,1,1.1310125681923962
2016-01-03,전남,1,1.4355989188688847
2016-01-03,전북,1,1.1712504792288942
2016-01-03,제주,1,0.3617902685506887
2016-01-03,충남,1,1.2008114862495463
2016-01-03,충북,1,1.099374405146558
2016-01-03,강원,2,1.0629442884755822
2016-01-03,경기,2,4.110486553560498
2016-01-03,경남,2,1.9193398169664275
2016-01-03,경북,2,1.7148433218722907
2016-01-03,광주,2,0.7259500040385856
2016-01-03,대구,2,1.3534641172072646
2016-01-03,대전,2,0.7870444900779063
2016-01-03,부산,2,1.819159263333456
2016-01-03,서울,2,3.7351617283109566
2016-01-03,세종,2,0.2526321049461753
2016-01-03,울산,2,0.45436001728716396
2016-01-03,인천,2,1.101827687225752
2016-01-03,전남,2,1.700205454482388
2016-01-03,전북,2,1.4580461112334562
2016-01-03,제주,2,0.35898383034699016
2016-01-03,충남,2,1.3315779106799592
2016-01-03,충북,2,1.064243837590775
2016-01-04,강원,1,1.1358078419459123
2016-01-04,경기,1,4.245950035468916
2016-01-04,경남,1,1.9649438800642762
2016-01-04,경북,1,1.5692352497937272
2016-01-04,광주,1,0.7112097085159338
2016-01-04,대구,1,1.2056768953939274
2016-01-04,대전,1,0.7337209928591742
2016-01-04,부산,1,2.001275673999345
2016-01-04,서울,1,3.672643378390361
2016-01-04,세종,1,0.22425147429259662
2016-01-04,울산,1,0.47368321646541484
2016-01-04,인천,1,1.1261350161758406
2016-01-04,전남,1,1.4429755497096168
2016-01-04,전북,1,1.1770857352034696
2016-01-04,제주,1,0.3445243639050321
2016-01-04,충남,1,1.2037101166717423
2016-01-04,충북,1,1.1052096611211333
2016-01-04,강원,2,1.0439753728783727
2016-01-04,경기,2,4.007310898808752
2016-01-04,경남,2,1.9035660463654713
2016-01-04,경북,2,1.7573210677659208
2016-01-04,광주,2,0.7513335403785452
2016-01-04,대구,2,1.3903329943906786
2016-01-04,대전,2,0.7959067698499869
2016-01-04,부산,2,1.8640437026945198
2016-01-04,서울,2,3.6342181488922596
2016-01-04,세종,2,0.25138663207314027
2016-01-04,울산,2,0.45311454441412896
2016-01-04,인천,2,1.1046541006678632
2016-01-04,전남,2,1.7021993891650244
2016-01-04,전북,2,1.496259145115331
2016-01-04,제주,2,0.344508089949451
2016-01-04,충남,2,1.3344765411021553
2016-01-04,충북,2,1.0726292665983002
2016-01-05,강원,1,1.146687530856223
2016-01-05,경기,1,4.0468924993438185
2016-01-05,경남,1,1.9904742743149515
2016-01-05,경북,1,1.5714098308785476
2016-01-05,광주,1,0.7127697750983316
2016-01-05,대구,1,1.189210875079203
2016-01-05,대전,1,0.7120811006143081
2016-01-05,부산,1,1.9435552700859813
2016-01-05,서울,1,3.5013550110401477
2016-01-05,세종,1,0.20778545397787218
2016-01-05,울산,1,0.4601538217030697
2016-01-05,인천,1,1.1229487437475871
2016-01-05,전남,1,1.4265095293948924
2016-01-05,전북,1,1.1787979200650551
2016-01-05,제주,1,0.35179920736195525
2016-01-05,충남,1,1.2238588830293875
2016-01-05,충북,1,1.1069218459827188
2016-01-05,강원,2,1.0459339472389846
2016-01-05,경기,2,3.780028614731624
2016-01-05,경남,2,1.9179171780663518
2016-01-05,경북,2,1.7288868025541868
2016-01-05,광주,2,0.7550373234277996
2016-01-05,대구,2,1.3564807500854157
2016-01-05,대전,2,0.7665428326420293
2016-01-05,부산,2,1.8005453790930057
2016-01-05,서울,2,3.4601396172939287
2016-01-05,세종,2,0.2321304475102985
2016-01-05,울산,2,0.4395851496517838
2016-01-05,인천,2,1.1120342954811466
2016-01-05,전남,2,1.7028108908261275
2016-01-05,전북,2,1.4921173263496548
2016-01-05,제주,2,0.3489927691582567
2016-01-05,충남,2,1.3036879349058292
2016-01-05,충북,2,1.0715512872117683
2016-01-06,강원,1,1.156522453200858
2016-01-06,경기,1,4.190196457615252
2016-01-06,경남,1,1.9746098226030033
2016-01-06,경북,1,1.590560626522496
2016-01-06,광주,1,0.7258048609113738
2016-01-06,대구,1,1.2150981758592256
2016-01-06,대전,1,0.7379684013943307
2016-01-06,부산,1,1.9595712306709576
2016-01-06,서울,1,3.625550764238354
2016-01-06,세종,1,0.23367275475789495
2016-01-06,울산,1,0.4833491590041421
2016-01-06,인천,1,1.138492922193518
2016-01-06,전남,1,1.4292014928738428
2016-01-06,전북,1,1.1814898835440055
2016-01-06,제주,1,0.3505854609903716
2016-01-06,충남,1,1.212850641750564
2016-01-06,충북,1,1.11654553089453
2016-01-06,강원,2,1.0687195766342026
2016-01-06,경기,2,3.9767115815646377
2016-01-06,경남,2,1.9121953070800504
2016-01-06,경북,2,1.7138621013106523
2016-01-06,광주,2,0.7680724092408417
2016-01-06,대구,2,1.3969641106078594
2016-01-06,대전,2,0.7924301334220519
2016-01-06,부산,2,1.7944050808166847
2016-01-06,서울,2,3.584335370492135
2016-01-06,세종,2,0.25801774829032126
2016-01-06,울산,2,0.46278048695285623
2016-01-06,인천,2,1.1170120066855407
2016-01-06,전남,2,1.666996764137052
2016-01-06,전북,2,1.481074291431469
2016-01-06,제주,2,0.34777902278667305
2016-01-06,충남,2,1.3152151675723305
2016-01-06,충북,2,1.0811749721235795
2016-01-07,강원,1,1.1461793308667663
2016-01-07,경기,1,4.157800030647619
2016-01-07,경남,1,1.9682962927697958
2016-01-07,경북,1,1.5656214444459833
2016-01-07,광주,1,0.7127697750983316
2016-01-07,대구,1,1.204755053525134
2016-01-07,대전,1,0.7301071875114303
2016-01-07,부산,1,1.9961819866155923
2016-01-07,서울,1,3.5907884755128063
2016-01-07,세종,1,0.2206376689448527
2016-01-07,울산,1,0.47300603667005026
2016-01-07,인천,1,1.1358009587145677
2016-01-07,전남,1,1.4265095293948924
2016-01-07,전북,1,1.1884216049768663
2016-01-07,제주,1,0.3532774244693219
2016-01-07,충남,1,1.206189032679879
2016-01-07,충북,1,1.10768857712927
2016-01-07,강원,2,1.0543468617992267
2016-01-07,경기,2,3.8909361460354255
2016-01-07,경남,2,1.909386368900195
2016-01-07,경북,2,1.7059222067942381
2016-01-07,광주,2,0.7550373234277996
2016-01-07,대구,2,1.3866209882737677
2016-01-07,대전,2,0.7895028002541256
2016-01-07,부산,2,1.8378722791471123
2016-01-07,서울,2,3.5495730817665874
2016-01-07,세종,2,0.244982662477279
2016-01-07,울산,2,0.4524373646187644
2016-01-07,인천,2,1.1143200432065903
2016-01-07,전남,2,1.645798919213661
2016-01-07,전북,2,1.4880060128643298
2016-01-07,제주,2,0.3504709862656234
2016-01-07,충남,2,1.317366455085894
2016-01-07,충북,2,1.0723180183583194
2016-01-08,강원,1,1.1538304897219076
2016-01-08,경기,1,4.084564635989719
2016-01-08,경남,1,1.9788627600113327
2016-01-08,경북,1,1.5656214444459833
2016-01-08,광주,1,0.7075959031681899
2016-01-08,대구,1,1.2020630900461835
2016-01-08,대전,1,0.7301071875114303
2016-01-08,부산,1,1.9846755941017238
2016-01-08,서울,1,3.553362772428524
2016-01-08,세종,1,0.2206376689448527
2016-01-08,울산,1,0.47300603667005026
2016-01-08,인천,1,1.125457836380476
2016-01-08,전남,1,1.427723275766476
2016-01-08,전북,1,1.1595978439657033
2016-01-08,제주,1,0.3292720899618913
2016-01-08,충남,1,1.1980815276404126
2016-01-08,충북,1,1.0973454547951782
2016-01-08,강원,2,1.061998020654368
2016-01-08,경기,2,3.817700751377525
2016-01-08,경남,2,1.9414108380173387
2016-01-08,경북,2,1.7458860901142854
2016-01-08,광주,2,0.7449295707826838
2016-01-08,대구,2,1.3733625575532804
2016-01-08,대전,2,0.7895028002541256
2016-01-08,부산,2,1.845054721863623
2016-01-08,서울,2,3.527402309219464
2016-01-08,세종,2,0.244982662477279
2016-01-08,울산,2,0.4524373646187644
2016-01-08,인천,2,1.1039769208724985
2016-01-08,전남,2,1.6640607538776637
2016-01-08,전북,2,1.470410315135282
2016-01-08,제주,2,0.32646565175819275
2016-01-08,충남,2,1.3019811318841024
2016-01-08,충북,2,1.0619748960242277
2016-01-09,강원,1,1.1363444085221313
2016-01-09,경기,1,4.103849159027762
2016-01-09,경남,1,1.9682962927697958
2016-01-09,경북,1,1.5555469065798189
2016-01-09,광주,1,0.7127697750983316
2016-01-09,대구,1,1.2020630900461835
2016-01-09,대전,1,0.7249333155812886
2016-01-09,부산,1,1.9702569883978487
2016-01-09,서울,1,3.570687870777493
2016-01-09,세종,1,0.2206376689448527
2016-01-09,울산,1,0.47300603667005026
2016-01-09,인천,1,1.125457836380476
2016-01-09,전남,1,1.4173801534323842
2016-01-09,전북,1,1.169668544102547
2016-01-09,제주,1,0.34217552245014404
2016-01-09,충남,1,1.2051058221550681
2016-01-09,충북,1,1.096578723648627
2016-01-09,강원,2,1.0445119394545916
2016-01-09,경기,2,3.864929699273237
2016-01-09,경남,2,1.904375183362501
2016-01-09,경북,2,1.7205182665366592
2016-01-09,광주,2,0.7550373234277996
2016-01-09,대구,2,1.3733625575532804
2016-01-09,대전,2,0.7793950476090098
2016-01-09,부산,2,1.8050908385435758
2016-01-09,서울,2,3.544727407568433
2016-01-09,세종,2,0.244982662477279
2016-01-09,울산,2,0.4524373646187644
2016-01-09,인천,2,1.1039769208724985
2016-01-09,전남,2,1.6366695432511529
2016-01-09,전북,2,1.4692529519900104
2016-01-09,제주,2,0.3393690842464455
2016-01-09,충남,2,1.288964466532394
2016-01-09,충북,2,1.0612081648776766
2016-01-10,강원,1,1.1434873673878159
2016-01-10,경기,1,4.06756534842962
2016-01-10,경남,1,1.9788627600113327
2016-01-10,경북,1,1.5754394233794318
2016-01-10,광주,1,0.7102878666471402
2016-01-10,대구,1,1.204755053525134
2016-01-10,대전,1,0.7327991509903806
2016-01-10,부산,1,1.9838982644579821
2016-01-10,서울,1,3.5062081643653373
2016-01-10,세종,1,0.22332963242380305
2016-01-10,울산,1,0.4601538217030697
2016-01-10,인천,1,1.1281497998594263
2016-01-10,전남,1,1.4292014928738428
2016-01-10,전북,1,1.1814898835440055
2016-01-10,제주,1,0.3436537395575107
2016-01-10,충남,1,1.2032269568387528
2016-01-10,충북,1,1.1096138094616692
2016-01-10,강원,2,1.0427337837705775
2016-01-10,경기,2,3.8007014638174264
2016-01-10,경남,2,1.9004856387524292
2016-01-10,경북,2,1.7114583931794642
2016-01-10,광주,2,0.7476215342616341
2016-01-10,대구,2,1.3760545210322308
2016-01-10,대전,2,0.7921947637330758
2016-01-10,부산,2,1.8390832528962484
2016-01-10,서울,2,3.4649927706191184
2016-01-10,세종,2,0.24767462595622936
2016-01-10,울산,2,0.4395851496517838
2016-01-10,인천,2,1.1172353515929858
2016-01-10,전남,2,1.6499974765769534
2016-01-10,전북,2,1.481074291431469
2016-01-10,제주,2,0.3408473013538122
2016-01-10,충남,2,1.3055914826605193
2016-01-10,충북,2,1.0742432506907187
2016-01-11,강원,1,1.1120010669480873
2016-01-11,경기,1,4.079757344918561
2016-01-11,경남,1,1.9585574441676157
2016-01-11,경북,1,1.5892161853443412
2016-01-11,광주,1,0.6999175601313511
2016-01-11,대구,1,1.189210875079203
2016-01-11,대전,1,0.7120811006143081
2016-01-11,부산,1,1.914219634508588
2016-01-11,서울,1,3.53878071412443
2016-01-11,세종,1,0.21740913888968338
2016-01-11,울산,1,0.4697775066148809
2016-01-11,인천,1,1.1325724286593983
2016-01-11,전남,1,1.4361332143067036
2016-01-11,전북,1,1.1884216049768663
2016-01-11,제주,1,0.3505854609903716
2016-01-11,충남,1,1.2238588830293875
2016-01-11,충북,1,1.11654553089453
2016-01-11,강원,2,1.0249476880886228
2016-01-11,경기,2,3.8128934603063667
2016-01-11,경남,2,1.888999969778978
2016-01-11,경북,2,1.7453702231645996
2016-01-11,광주,2,0.7421851084608191
2016-01-11,대구,2,1.3564807500854157
2016-01-11,대전,2,0.7665428326420293
2016-01-11,부산,2,1.7712097435156124
2016-01-11,서울,2,3.497565320378211
2016-01-11,세종,2,0.2417541324221097
2016-01-11,울산,2,0.449208834563595
2016-01-11,인천,2,1.111091513151421
2016-01-11,전남,2,1.6739284855699128
2016-01-11,전북,2,1.4880060128643298
2016-01-11,제주,2,0.34777902278667305
2016-01-11,충남,2,1.3077175274067134
2016-01-11,충북,2,1.0811749721235795
2016-01-12,강원,1,1.1506019596667383
2016-01-12,경기,1,4.178267572917666
2016-01-12,경남,1,1.9681811290794269
2016-01-12,경북,1,1.5988398702561524
2016-01-12,광주,1,0.7166842039088468
2016-01-12,대구,1,1.2059775188566988
2016-01-12,대전,1,0.7340216163219455
2016-01-12,부산,1,1.986955277740259
2016-01-12,서울,1,3.5898463339358972
2016-01-12,세종,1,0.22455209775536789
2016-01-12,울산,1,0.4769204654805653
2016-01-12,인천,1,1.1325724286593983
2016-01-12,전남,1,1.4361332143067036
2016-01-12,전북,1,1.1884216049768663
2016-01-12,제주,1,0.3505854609903716
2016-01-12,충남,1,1.2238588830293875
2016-01-12,충북,1,1.11654553089453
2016-01-12,강원,2,1.0587694905991987
2016-01-12,경기,2,3.879628091142383
2016-01-12,경남,2,1.9370809441264947
2016-01-12,경북,2,1.732029312316462
2016-01-12,광주,2,0.7589517522383148
2016-01-12,대구,2,1.3732473938629115
2016-01-12,대전,2,0.7934172290646407
2016-01-12,부산,2,1.808175838321614
2016-01-12,서울,2,3.5486309401896783
2016-01-12,세종,2,0.24889709128779408
2016-01-12,울산,2,0.45635179342927945
2016-01-12,인천,2,1.111091513151421
2016-01-12,전남,2,1.6953864874455196
2016-01-12,전북,2,1.5048048506406104
2016-01-12,제주,2,0.34777902278667305
2016-01-12,충남,2,1.3357444284651094
2016-01-12,충북,2,1.0811749721235795
2016-01-13,강원,1,1.1772309688797329
2016-01-13,경기,1,4.246156750929414
2016-01-13,경남,1,2.0102344713205706
2016-01-13,경북,1,1.6204619011215071
2016-01-13,광주,1,0.7095412450431624
2016-01-13,대구,1,1.2254635692040088
2016-01-13,대전,1,0.7217047855261194
2016-01-13,부산,1,2.0106942654958986
2016-01-13,서울,1,3.6525885912271217
2016-01-13,세종,1,0.21740913888968338
2016-01-13,울산,1,0.49640651582787576
2016-01-13,인천,1,1.1345168536102808
2016-01-13,전남,1,1.4361332143067036
2016-01-13,전북,1,1.1795646512116063
2016-01-13,제주,1,0.3470032799131686
2016-01-13,충남,1,1.206189032679879
2016-01-13,충북,1,1.10768857712927
2016-01-13,강원,2,1.0999945595546143
2016-01-13,경기,2,3.9754616940117993
2016-01-13,경남,2,1.9778126568671317
2016-01-13,경북,2,1.785603709057969
2016-01-13,광주,2,0.7518087933726304
2016-01-13,대구,2,1.3967630367111057
2016-01-13,대전,2,0.7761665175538406
2016-01-13,부산,2,1.8790216682629852
2016-01-13,서울,2,3.6113731974809027
2016-01-13,세종,2,0.2417541324221097
2016-01-13,울산,2,0.4758378437765899
2016-01-13,인천,2,1.1130359381023034
2016-01-13,전남,2,1.690976573862332
2016-01-13,전북,2,1.5071759601574657
2016-01-13,제주,2,0.34419684170947007
2016-01-13,충남,2,1.3268874746998494
2016-01-13,충북,2,1.0723180183583194
2016-01-14,강원,1,1.0885481333993883
2016-01-14,경기,1,4.161549379035321
2016-01-14,경남,1,1.9207366947091478
2016-01-14,경북,1,1.4856824725478157
2016-01-14,광주,1,0.6869375332785479
2016-01-14,대구,1,1.1527814559875553
2016-01-14,대전,1,0.7094488176217884
2016-01-14,부산,1,1.8867675751103263
2016-01-14,서울,1,3.493563745345275
2016-01-14,세종,1,0.19997929905521045
2016-01-14,울산,1,0.4523476667804079
2016-01-14,인천,1,1.0883369026376983
2016-01-14,전남,1,1.3692495334086083
2016-01-14,전북,1,1.129065935265078
2016-01-14,제주,1,0.3250002013603715
2016-01-14,충남,1,1.1456549468945967
2016-01-14,충북,1,1.0433050515984645
2016-01-14,강원,2,0.9953739371753846
2016-01-14,경기,2,3.8656657037118047
2016-01-14,경남,2,1.8258317944072173
2016-01-14,경북,2,1.6470174090783256
2016-01-14,광주,2,0.7205270426998099
2016-01-14,대구,2,1.2970554279905981
2016-01-14,대전,2,0.7651002721712516
2016-01-14,부산,2,1.712565664253683
2016-01-14,서울,2,3.452348351599056
2016-01-14,세종,2,0.2243242925876368
2016-01-14,울산,2,0.431778994729122
2016-01-14,인천,2,1.066855987129721
2016-01-14,전남,2,1.5762666891921062
2016-01-14,전북,2,1.4096064722970492
2016-01-14,제주,2,0.31844960496344094
2016-01-14,충남,2,1.2479281148124393
2016-01-14,충북,2,1.0013179929829927
2016-01-15,강원,1,1.0596919410717065
2016-01-15,경기,1,4.21856002159294
2016-01-15,경남,1,1.9153211531486318
2016-01-15,경북,1,1.498928898356872
2016-01-15,광주,1,0.681521991718032
2016-01-15,대구,1,1.1417762071517865
2016-01-15,대전,1,0.6988594041311307
2016-01-15,부산,1,1.9784902338329453
2016-01-15,서울,1,3.52672750377926
2016-01-15,세종,1,0.1945637574946946
2016-01-15,울산,1,0.44693212521989206
2016-01-15,인천,1,1.080229397598232
2016-01-15,전남,1,1.3624025975223466
2016-01-15,전북,1,1.1219743373053874
2016-01-15,제주,1,0.3289168446795044
2016-01-15,충남,1,1.15226355369268
2016-01-15,충북,1,1.036213453638774
2016-01-15,강원,2,0.984247542106361
2016-01-15,경기,2,3.9627598489829166
2016-01-15,경남,2,1.8311288508417816
2016-01-15,경북,2,1.6483807520449136
2016-01-15,광주,2,0.715111501139294
2016-01-15,대구,2,1.2839064626879726
2016-01-15,대전,2,0.74957697796562
2016-01-15,부산,2,1.8487613179780056
2016-01-15,서울,2,3.485512110033041
2016-01-15,세종,2,0.21890875102712096
2016-01-15,울산,2,0.4263634531686062
2016-01-15,인천,2,1.0587484820902546
2016-01-15,전남,2,1.5940814791939433
2016-01-15,전북,2,1.4065249362307377
2016-01-15,제주,2,0.3223662482825738
2016-01-15,충남,2,1.2713355593868032
2016-01-15,충북,2,0.9944663862384698
2016-01-16,강원,1,1.0758061748739978
2016-01-16,경기,1,4.258457977835044
2016-01-16,경남,1,1.9397875540638183
2016-01-16,경북,1,1.4895281392755269
2016-01-16,광주,1,0.7059883926332183
2016-01-16,대구,1,1.1809417325832898
2016-01-16,대전,1,0.723325805046317
2016-01-16,부산,1,2.001149847758186
2016-01-16,서울,1,3.5893757824490464
2016-01-16,세종,1,0.21903015840988105
2016-01-16,울산,1,0.46846190058269915
2016-01-16,인천,1,1.119675309277343
2016-01-16,전남,1,1.3937159343237948
2016-01-16,전북,1,1.142524094901441
2016-01-16,제주,1,0.3469350389921957
2016-01-16,충남,1,1.1762975215469997
2016-01-16,충북,1,1.0567632112348275
2016-01-16,강원,2,0.9914406613589535
2016-01-16,경기,2,4.005447969473139
2016-01-16,경남,2,1.868019311191296
2016-01-16,경북,2,1.6389799929635684
2016-01-16,광주,2,0.7423680663025978
2016-01-16,대구,2,1.3386204323857847
2016-01-16,대전,2,0.7768335431289237
2016-01-16,부산,2,1.869876931871171
2016-01-16,서울,2,3.5481603887028275
2016-01-16,세종,2,0.24616531619042478
2016-01-16,울산,2,0.4478932285314133
2016-01-16,인천,2,1.100984558017483
2016-01-16,전남,2,1.6253948159953915
2016-01-16,전북,2,1.4237152556371568
2016-01-16,제주,2,0.3403844425952651
2016-01-16,충남,2,1.2981596914892404
2016-01-16,충북,2,1.0178063080826407
2016-01-17,강원,1,1.1612888468859353
2016-01-17,경기,1,4.316664442133484
2016-01-17,경남,1,2.046785167700702
2016-01-17,경북,1,1.6190924393419244
2016-01-17,광주,1,0.7492053400691994
2016-01-17,대구,1,1.2505446978104942
2016-01-17,대전,1,0.7643055061045356
2016-01-17,부산,1,2.0428253556312
2016-01-17,서울,1,3.75837372747258
2016-01-17,세종,1,0.2600098594680997
2016-01-17,울산,1,0.509441601640918
2016-01-17,인천,1,1.1824657769724187
2016-01-17,전남,1,1.4565972332333885
2016-01-17,전북,1,1.1981220446981566
2016-01-17,제주,1,0.3617255197467878
2016-01-17,충남,1,1.22180980061405
2016-01-17,충북,1,1.1262459706158203
2016-01-17,강원,2,1.0871861750770537
2016-01-17,경기,2,4.129043502228726
2016-01-17,경남,2,2.0130563043290373
2016-01-17,경북,2,1.7776292747907476
2016-01-17,광주,2,0.7914728883986674
2016-01-17,대구,2,1.4309285121328497
2016-01-17,대전,2,0.8215574023803742
2016-01-17,부산,2,1.8762673822572935
2016-01-17,서울,2,3.717158333726361
2016-01-17,세종,2,0.2871450172486434
2016-01-17,울산,2,0.4888729295896321
2016-01-17,인천,2,1.1637750257125588
2016-01-17,전남,2,1.7105687355921373
2016-01-17,전북,2,1.515734742009232
2016-01-17,제주,2,0.35891908154308927
2016-01-17,충남,2,1.361014124078461
2016-01-17,충북,2,1.0939055673081548
2016-01-18,강원,1,1.1681035126278931
2016-01-18,경기,1,4.329953581550247
2016-01-18,경남,1,2.042983734023022
2016-01-18,경북,1,1.6373566258726087
2016-01-18,광주,1,0.748712754267218
2016-01-18,대구,1,1.231130230672995
2016-01-18,대전,1,0.7660501666803167
2016-01-18,부산,1,1.9967434471684367
2016-01-18,서울,1,3.718212757706946
2016-01-18,세종,1,0.24372843314675852
2016-01-18,울산,1,0.5020731772968617
2016-01-18,인천,1,1.1635281113463063
2016-01-18,전남,1,1.4699051823853828
2016-01-18,전북,1,1.2221935730555455
2016-01-18,제주,1,0.38704939254800125
2016-01-18,충남,1,1.2603228145870171
2016-01-18,충북,1,1.1503174989732092
2016-01-18,강원,2,1.0762710435603535
2016-01-18,경기,2,4.127683722635905
2016-01-18,경남,2,1.9696815829261436
2016-01-18,경북,2,1.7442123290735438
2016-01-18,광주,2,0.790980302596686
2016-01-18,대구,2,1.4024296981800919
2016-01-18,대전,2,0.8254457794230119
2016-01-18,부산,2,1.8499796160646513
2016-01-18,서울,2,3.6922522944978864
2016-01-18,세종,2,0.2680734266791848
2016-01-18,울산,2,0.48150450524557586
2016-01-18,인천,2,1.142047195838329
2016-01-18,전남,2,1.7174051332915086
2016-01-18,전북,2,1.549804882001405
2016-01-18,제주,2,0.3842429543443027
2016-01-18,충남,2,1.3907142414671796
2016-01-18,충북,2,1.1149469402022587
2016-01-19,강원,1,1.1722873876910176
2016-01-19,경기,1,4.1082005988246735
2016-01-19,경남,1,2.0333434385731683
2016-01-19,경북,1,1.6402028719137993
2016-01-19,광주,1,0.7174036413311273
2016-01-19,대구,1,1.2380060692150698
2016-01-19,대전,1,0.734741053744226
2016-01-19,부산,1,1.9645812193813494
2016-01-19,서울,1,3.549862000050165
2016-01-19,세종,1,0.22527153517764853
2016-01-19,울산,1,0.49609680087195607
2016-01-19,인천,1,1.1611963399256136
2016-01-19,전남,1,1.433652488260577
2016-01-19,전북,1,1.195564563842551
2016-01-19,제주,1,0.3577284198560561
2016-01-19,충남,1,1.2310018418950721
2016-01-19,충북,1,1.1236884897602146
2016-01-19,강원,2,1.080454918623478
2016-01-19,경기,2,3.8559856332220646
2016-01-19,경남,2,1.957788253132362
2016-01-19,경북,2,1.7870224584347818
2016-01-19,광주,2,0.7596711896605953
2016-01-19,대구,2,1.4093055367221667
2016-01-19,대전,2,0.7941366664869213
2016-01-19,부산,2,1.8399736471388615
2016-01-19,서울,2,3.523901536841105
2016-01-19,세종,2,0.24961652871007473
2016-01-19,울산,2,0.4755281288206702
2016-01-19,인천,2,1.1325008643353964
2016-01-19,전남,2,1.6858116032660289
2016-01-19,전북,2,1.520112033409266
2016-01-19,제주,2,0.35492198165235755
2016-01-19,충남,2,1.3660524328745607
2016-01-19,충북,2,1.088317930989264
2016-01-20,강원,1,1.0920323436576544
2016-01-20,경기,1,4.069123313425145
2016-01-20,경남,1,1.9681811290794269
2016-01-20,경북,1,1.5970810763244723
2016-01-20,광주,1,0.7166842039088468
2016-01-20,대구,1,1.2059775188566988
2016-01-20,대전,1,0.7288477443918038
2016-01-20,부산,1,1.9597903218846147
2016-01-20,서울,1,3.5396742806998454
2016-01-20,세종,1,0.22455209775536789
2016-01-20,울산,1,0.4769204654805653
2016-01-20,인천,1,1.1708200248374248
2016-01-20,전남,1,1.4432761731723882
2016-01-20,전북,1,1.195564563842551
2016-01-20,제주,1,0.3577284198560561
2016-01-20,충남,1,1.2173016371372982
2016-01-20,충북,1,1.1236884897602146
2016-01-20,강원,2,0.9939666253848362
2016-01-20,경기,2,3.8063686484262167
2016-01-20,경남,2,1.9065869606596497
2016-01-20,경북,2,1.7190596172572477
2016-01-20,광주,2,0.7589517522383148
2016-01-20,대구,2,1.3772769863637957
2016-01-20,대전,2,0.783309476419525
2016-01-20,부산,2,1.7954294881698447
2016-01-20,서울,2,3.4984588869536264
